X,ID,RP,SP,RP_journey,SP_task,av_car,av_rail,time_car,cost_car,time_rail,cost_rail,access_rail,service_rail,female,business,income,choice
5848,366,0,1,NA,6,1,1,390,35,130,35,10,1,0,0,71204,4
5850,366,0,1,NA,8,1,1,300,40,155,35,5,2,0,0,71204,4
5851,366,0,1,NA,9,1,1,390,30,120,55,15,1,0,0,71204,4
5852,366,0,1,NA,10,1,1,275,40,170,55,25,2,0,0,71204,4
5853,366,0,1,NA,11,1,1,345,35,170,45,5,2,0,0,71204,1
5854,366,0,1,NA,12,1,1,275,50,155,55,15,2,0,0,71204,1
5855,366,0,1,NA,13,1,1,250,50,120,65,10,1,0,0,71204,1
5856,366,0,1,NA,14,1,1,345,40,155,45,5,2,0,0,71204,4
5857,367,1,0,1,NA,1,1,250,50,120,65,20,0,1,0,32869,1
5858,367,1,0,2,NA,1,1,275,40,170,35,15,0,1,0,32869,1
5859,367,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,32869,4
5860,367,0,1,NA,2,1,1,275,45,170,55,25,3,1,0,32869,4
5861,367,0,1,NA,3,1,1,275,45,155,35,5,1,1,0,32869,1
5862,367,0,1,NA,4,1,1,300,45,155,65,20,1,1,0,32869,4
5863,367,0,1,NA,5,1,1,390,35,155,65,15,3,1,0,32869,1
5864,367,0,1,NA,6,1,1,275,40,155,55,5,3,1,0,32869,4
5866,367,0,1,NA,8,1,1,275,30,155,65,25,2,1,0,32869,4
5868,367,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,32869,4
5869,367,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,32869,4
5870,367,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,32869,4
5872,367,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,32869,1
5874,368,1,0,2,NA,1,1,300,40,170,65,25,0,0,0,26503,1
5875,368,0,1,NA,1,1,1,250,50,130,55,10,1,0,0,26503,1
5876,368,0,1,NA,2,1,1,275,50,120,65,10,2,0,0,26503,1
5877,368,0,1,NA,3,1,1,300,30,140,75,25,2,0,0,26503,1
5878,368,0,1,NA,4,1,1,390,30,130,65,25,3,0,0,26503,1
5879,368,0,1,NA,5,1,1,300,40,130,75,10,3,0,0,26503,4
5880,368,0,1,NA,6,1,1,300,45,120,35,10,2,0,0,26503,4
5881,368,0,1,NA,7,1,1,275,30,170,35,25,2,0,0,26503,4
5882,368,0,1,NA,8,1,1,345,35,170,35,15,1,0,0,26503,4
5883,368,0,1,NA,9,1,1,250,40,170,45,10,2,0,0,26503,1
5884,368,0,1,NA,10,1,1,250,40,155,75,25,2,0,0,26503,1
5885,368,0,1,NA,11,1,1,345,35,155,35,10,1,0,0,26503,4
5886,368,0,1,NA,12,1,1,390,35,170,35,25,3,0,0,26503,1
5887,368,0,1,NA,13,1,1,250,45,140,65,25,2,0,0,26503,1
5888,368,0,1,NA,14,1,1,250,40,170,35,25,2,0,0,26503,4
5890,369,1,0,2,NA,1,1,390,35,120,55,10,0,1,0,26331,4
5892,369,0,1,NA,2,1,1,345,45,120,45,5,1,1,0,26331,4
5894,369,0,1,NA,4,1,1,390,30,130,65,20,1,1,0,26331,4
5895,369,0,1,NA,5,1,1,250,45,155,45,20,1,1,0,26331,4
5896,369,0,1,NA,6,1,1,390,40,155,65,25,1,1,0,26331,1
5897,369,0,1,NA,7,1,1,250,45,155,65,15,3,1,0,26331,1
5899,369,0,1,NA,9,1,1,275,50,155,35,10,3,1,0,26331,4
5900,369,0,1,NA,10,1,1,345,50,155,45,5,3,1,0,26331,4
5901,369,0,1,NA,11,1,1,390,35,120,75,15,2,1,0,26331,1
5902,369,0,1,NA,12,1,1,300,30,155,45,25,1,1,0,26331,1
5904,369,0,1,NA,14,1,1,250,50,120,55,25,2,1,0,26331,1
5906,370,1,0,2,NA,1,1,275,50,130,65,15,0,0,0,51430,1
5907,370,0,1,NA,1,1,1,300,30,170,55,25,2,0,0,51430,4
5908,370,0,1,NA,2,1,1,345,45,130,35,5,3,0,0,51430,4
5909,370,0,1,NA,3,1,1,390,35,155,55,15,1,0,0,51430,4
5910,370,0,1,NA,4,1,1,300,45,120,55,5,3,0,0,51430,4
5911,370,0,1,NA,5,1,1,345,30,170,45,10,2,0,0,51430,4
5914,370,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,51430,4
5915,370,0,1,NA,9,1,1,275,50,120,45,15,3,0,0,51430,4
5916,370,0,1,NA,10,1,1,275,50,120,45,20,2,0,0,51430,1
5918,370,0,1,NA,12,1,1,345,30,140,75,5,2,0,0,51430,1
5919,370,0,1,NA,13,1,1,250,50,130,65,10,2,0,0,51430,4
5920,370,0,1,NA,14,1,1,390,35,140,55,5,1,0,0,51430,4
5937,372,1,0,1,NA,1,1,275,45,130,35,15,0,1,1,33592,4
5938,372,1,0,2,NA,1,1,390,30,130,75,10,0,1,1,33592,4
5939,372,0,1,NA,1,1,1,300,40,170,35,25,2,1,1,33592,1
5941,372,0,1,NA,3,1,1,390,35,140,45,20,1,1,1,33592,4
5944,372,0,1,NA,6,1,1,250,50,140,55,25,1,1,1,33592,4
5945,372,0,1,NA,7,1,1,390,30,130,75,10,2,1,1,33592,4
5946,372,0,1,NA,8,1,1,250,35,155,55,20,2,1,1,33592,4
5947,372,0,1,NA,9,1,1,300,35,140,45,20,2,1,1,33592,4
5948,372,0,1,NA,10,1,1,390,35,140,75,20,1,1,1,33592,4
5949,372,0,1,NA,11,1,1,275,50,155,35,20,1,1,1,33592,4
5969,374,1,0,1,NA,1,1,390,35,155,55,15,0,1,1,74621,1
5971,374,0,1,NA,1,1,1,345,40,130,45,10,1,1,1,74621,4
5973,374,0,1,NA,3,1,1,345,40,140,45,10,2,1,1,74621,4
5974,374,0,1,NA,4,1,1,300,50,130,75,10,3,1,1,74621,4
5981,374,0,1,NA,11,1,1,250,35,170,45,25,2,1,1,74621,1
5982,374,0,1,NA,12,1,1,390,30,120,65,25,3,1,1,74621,4
5983,374,0,1,NA,13,1,1,250,50,140,65,20,1,1,1,74621,4
6001,376,1,0,1,NA,1,1,300,45,120,65,5,0,1,0,64079,4
6002,376,1,0,2,NA,1,1,275,40,170,55,25,0,1,0,64079,1
6003,376,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,64079,1
6004,376,0,1,NA,2,1,1,300,35,155,35,15,2,1,0,64079,4
6005,376,0,1,NA,3,1,1,300,35,155,45,15,3,1,0,64079,4
6006,376,0,1,NA,4,1,1,250,50,140,75,10,3,1,0,64079,4
6007,376,0,1,NA,5,1,1,275,35,140,65,20,3,1,0,64079,1
6008,376,0,1,NA,6,1,1,390,30,130,65,25,1,1,0,64079,4
6009,376,0,1,NA,7,1,1,390,35,130,35,10,1,1,0,64079,1
6010,376,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,64079,4
6011,376,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,64079,1
6012,376,0,1,NA,10,1,1,345,35,170,45,5,2,1,0,64079,4
6013,376,0,1,NA,11,1,1,275,50,155,55,15,2,1,0,64079,4
6014,376,0,1,NA,12,1,1,345,35,120,75,10,2,1,0,64079,1
6015,376,0,1,NA,13,1,1,250,50,120,65,10,1,1,0,64079,1
6016,376,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,64079,4
6017,377,1,0,1,NA,1,1,250,50,120,65,20,0,0,0,26899,4
6018,377,1,0,2,NA,1,1,345,30,140,65,15,0,0,0,26899,1
6019,377,0,1,NA,1,1,1,275,50,120,45,5,1,0,0,26899,1
6021,377,0,1,NA,3,1,1,275,45,155,35,5,1,0,0,26899,4
6023,377,0,1,NA,5,1,1,390,35,155,65,15,3,0,0,26899,1
6024,377,0,1,NA,6,1,1,275,40,155,55,5,3,0,0,26899,4
6025,377,0,1,NA,7,1,1,250,45,170,35,15,3,0,0,26899,4
6026,377,0,1,NA,8,1,1,275,40,170,35,15,3,0,0,26899,1
6027,377,0,1,NA,9,1,1,275,30,155,65,25,2,0,0,26899,1
6029,377,0,1,NA,11,1,1,275,50,120,55,5,3,0,0,26899,4
6030,377,0,1,NA,12,1,1,390,35,130,55,15,1,0,0,26899,4
6032,377,0,1,NA,14,1,1,250,40,140,75,20,2,0,0,26899,1
6033,378,1,0,1,NA,1,1,275,30,170,35,25,0,1,0,35086,4
6034,378,1,0,2,NA,1,1,345,35,170,35,15,0,1,0,35086,1
6035,378,0,1,NA,1,1,1,250,50,130,55,10,1,1,0,35086,1
6036,378,0,1,NA,2,1,1,275,50,120,65,10,2,1,0,35086,1
6037,378,0,1,NA,3,1,1,300,30,140,75,25,2,1,0,35086,1
6039,378,0,1,NA,5,1,1,300,40,130,75,10,3,1,0,35086,1
6040,378,0,1,NA,6,1,1,300,45,120,35,10,2,1,0,35086,4
6041,378,0,1,NA,7,1,1,300,40,155,65,20,1,1,0,35086,4
6042,378,0,1,NA,8,1,1,250,40,170,45,10,2,1,0,35086,1
6043,378,0,1,NA,9,1,1,250,40,155,75,25,2,1,0,35086,1
6044,378,0,1,NA,10,1,1,345,35,155,35,10,1,1,0,35086,4
6045,378,0,1,NA,11,1,1,390,35,170,35,25,3,1,0,35086,1
6047,378,0,1,NA,13,1,1,250,40,170,35,25,2,1,0,35086,4
6048,378,0,1,NA,14,1,1,300,40,170,65,25,2,1,0,35086,1
6050,379,1,0,2,NA,1,1,300,35,155,45,20,0,1,0,63878,1
6052,379,0,1,NA,2,1,1,345,45,120,45,5,1,1,0,63878,4
6054,379,0,1,NA,4,1,1,300,45,130,75,15,3,1,0,63878,1
6055,379,0,1,NA,5,1,1,250,45,155,45,20,1,1,0,63878,4
6058,379,0,1,NA,8,1,1,275,40,130,65,20,1,1,0,63878,1
6059,379,0,1,NA,9,1,1,275,50,155,35,10,3,1,0,63878,4
6060,379,0,1,NA,10,1,1,345,50,155,45,5,3,1,0,63878,4
6061,379,0,1,NA,11,1,1,390,35,120,75,15,2,1,0,63878,4
6062,379,0,1,NA,12,1,1,300,30,155,45,25,1,1,0,63878,4
6083,381,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,22400,4
6084,381,0,1,NA,2,1,1,390,30,140,55,5,1,0,0,22400,1
6086,381,0,1,NA,4,1,1,250,40,170,35,25,2,0,0,22400,4
6087,381,0,1,NA,5,1,1,275,30,130,75,25,2,0,0,22400,1
6088,381,0,1,NA,6,1,1,275,45,170,35,10,2,0,0,22400,4
6090,381,0,1,NA,8,1,1,390,35,140,55,10,1,0,0,22400,1
6091,381,0,1,NA,9,1,1,345,35,140,45,25,3,0,0,22400,4
6092,381,0,1,NA,10,1,1,345,45,120,35,5,1,0,0,22400,4
6093,381,0,1,NA,11,1,1,250,50,130,75,15,3,0,0,22400,1
6094,381,0,1,NA,12,1,1,390,30,170,35,25,3,0,0,22400,4
6095,381,0,1,NA,13,1,1,275,45,140,65,15,2,0,0,22400,1
6096,381,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,22400,1
6113,383,1,0,1,NA,1,1,345,40,130,35,20,0,1,1,69215,4
6114,383,1,0,2,NA,1,1,250,45,155,55,20,0,1,1,69215,1
6119,383,0,1,NA,5,1,1,250,45,120,75,10,2,1,1,69215,1
6120,383,0,1,NA,6,1,1,390,30,140,55,15,1,1,1,69215,1
6121,383,0,1,NA,7,1,1,345,35,130,75,15,2,1,1,69215,4
6122,383,0,1,NA,8,1,1,345,45,120,45,5,1,1,1,69215,4
6124,383,0,1,NA,10,1,1,250,40,155,45,25,1,1,1,69215,4
6125,383,0,1,NA,11,1,1,300,45,155,65,20,3,1,1,69215,1
6146,385,1,0,2,NA,1,1,345,30,140,65,20,0,0,1,23828,1
6147,385,0,1,NA,1,1,1,250,45,170,35,25,2,0,1,23828,1
6148,385,0,1,NA,2,1,1,275,50,140,35,15,3,0,1,23828,4
6149,385,0,1,NA,3,1,1,390,40,130,75,15,1,0,1,23828,4
6150,385,0,1,NA,4,1,1,390,40,120,75,20,3,0,1,23828,4
6151,385,0,1,NA,5,1,1,300,40,170,35,5,3,0,1,23828,4
6152,385,0,1,NA,6,1,1,345,30,155,55,20,3,0,1,23828,4
6153,385,0,1,NA,7,1,1,275,40,170,35,25,3,0,1,23828,1
6154,385,0,1,NA,8,1,1,300,50,130,75,5,2,0,1,23828,4
6155,385,0,1,NA,9,1,1,250,30,170,55,20,3,0,1,23828,1
6156,385,0,1,NA,10,1,1,345,35,170,45,5,2,0,1,23828,4
6157,385,0,1,NA,11,1,1,275,50,155,55,20,1,0,1,23828,4
6158,385,0,1,NA,12,1,1,300,45,140,45,10,3,0,1,23828,4
6159,385,0,1,NA,13,1,1,250,50,120,75,10,2,0,1,23828,1
6160,385,0,1,NA,14,1,1,300,35,170,35,25,2,0,1,23828,4
6163,386,0,1,NA,1,1,1,250,30,140,65,15,1,0,1,60137,1
6164,386,0,1,NA,2,1,1,300,35,155,35,15,2,0,1,60137,4
6165,386,0,1,NA,3,1,1,300,35,155,45,15,3,0,1,60137,4
6166,386,0,1,NA,4,1,1,250,50,140,75,10,3,0,1,60137,4
6169,386,0,1,NA,7,1,1,390,35,130,35,10,1,0,1,60137,4
6170,386,0,1,NA,8,1,1,300,40,155,35,5,2,0,1,60137,4
6172,386,0,1,NA,10,1,1,275,40,170,55,25,2,0,1,60137,4
6173,386,0,1,NA,11,1,1,345,35,170,45,5,2,0,1,60137,4
6177,387,1,0,1,NA,1,1,300,45,155,65,20,0,1,1,49322,4
6178,387,1,0,2,NA,1,1,275,50,120,55,5,0,1,1,49322,1
6179,387,0,1,NA,1,1,1,275,50,120,45,5,1,1,1,49322,4
6180,387,0,1,NA,2,1,1,275,45,170,55,25,3,1,1,49322,4
6181,387,0,1,NA,3,1,1,275,45,155,35,5,1,1,1,49322,1
6182,387,0,1,NA,4,1,1,390,35,155,65,15,3,1,1,49322,1
6183,387,0,1,NA,5,1,1,275,40,155,55,5,3,1,1,49322,4
6184,387,0,1,NA,6,1,1,250,50,120,65,20,2,1,1,49322,4
6185,387,0,1,NA,7,1,1,250,45,170,35,15,3,1,1,49322,4
6186,387,0,1,NA,8,1,1,275,40,170,35,15,3,1,1,49322,4
6187,387,0,1,NA,9,1,1,275,30,155,65,25,2,1,1,49322,1
6188,387,0,1,NA,10,1,1,390,30,120,65,15,1,1,1,49322,4
6189,387,0,1,NA,11,1,1,390,35,130,55,15,1,1,1,49322,4
6190,387,0,1,NA,12,1,1,300,45,170,45,5,1,1,1,49322,4
6191,387,0,1,NA,13,1,1,345,30,140,65,15,1,1,1,49322,4
6192,387,0,1,NA,14,1,1,250,40,140,75,20,2,1,1,49322,4
6193,388,1,0,1,NA,1,1,300,30,140,75,25,0,1,1,45026,1
6194,388,1,0,2,NA,1,1,250,40,155,75,25,0,1,1,45026,4
6196,388,0,1,NA,2,1,1,275,50,120,65,10,2,1,1,45026,4
6199,388,0,1,NA,5,1,1,300,45,120,35,10,2,1,1,45026,4
6200,388,0,1,NA,6,1,1,275,30,170,35,25,2,1,1,45026,4
6202,388,0,1,NA,8,1,1,345,35,170,35,15,1,1,1,45026,4
6203,388,0,1,NA,9,1,1,250,40,170,45,10,2,1,1,45026,4
6204,388,0,1,NA,10,1,1,345,35,155,35,10,1,1,1,45026,4
6206,388,0,1,NA,12,1,1,250,45,140,65,25,2,1,1,45026,4
6207,388,0,1,NA,13,1,1,250,40,170,35,25,2,1,1,45026,4
6208,388,0,1,NA,14,1,1,300,40,170,65,25,2,1,1,45026,4
6209,389,1,0,1,NA,1,1,390,30,130,65,20,0,0,1,52681,4
6210,389,1,0,2,NA,1,1,300,30,155,45,25,0,0,1,52681,4
6211,389,0,1,NA,1,1,1,390,30,130,75,15,3,0,1,52681,4
6212,389,0,1,NA,2,1,1,345,45,120,45,5,1,0,1,52681,4
6213,389,0,1,NA,3,1,1,250,45,120,75,5,2,0,1,52681,4
6214,389,0,1,NA,4,1,1,300,45,130,75,15,3,0,1,52681,4
6215,389,0,1,NA,5,1,1,250,45,155,45,20,1,0,1,52681,4
6216,389,0,1,NA,6,1,1,390,40,155,65,25,1,0,1,52681,4
6217,389,0,1,NA,7,1,1,250,45,155,65,15,3,0,1,52681,4
6218,389,0,1,NA,8,1,1,275,40,130,65,20,1,0,1,52681,4
6219,389,0,1,NA,9,1,1,275,50,155,35,10,3,0,1,52681,4
6220,389,0,1,NA,10,1,1,345,50,155,45,5,3,0,1,52681,4
6221,389,0,1,NA,11,1,1,390,35,120,75,15,2,0,1,52681,1
6222,389,0,1,NA,12,1,1,300,35,155,45,20,1,0,1,52681,4
6223,389,0,1,NA,13,1,1,250,50,120,55,25,2,0,1,52681,4
6224,389,0,1,NA,14,1,1,390,35,120,55,10,1,0,1,52681,4
6225,390,1,0,1,NA,1,1,390,35,130,75,25,0,0,0,47026,4
6227,390,0,1,NA,1,1,1,300,30,170,55,25,2,0,0,47026,1
6228,390,0,1,NA,2,1,1,345,45,130,35,5,3,0,0,47026,4
6229,390,0,1,NA,3,1,1,390,35,155,55,15,1,0,0,47026,1
6230,390,0,1,NA,4,1,1,300,45,120,55,5,3,0,0,47026,4
6231,390,0,1,NA,5,1,1,345,30,170,45,10,2,0,0,47026,1
6232,390,0,1,NA,6,1,1,345,30,120,75,10,2,0,0,47026,1
6233,390,0,1,NA,7,1,1,250,50,120,45,20,2,0,0,47026,1
6234,390,0,1,NA,8,1,1,275,35,170,35,20,3,0,0,47026,4
6235,390,0,1,NA,9,1,1,275,50,120,45,15,3,0,0,47026,1
6236,390,0,1,NA,10,1,1,275,50,120,45,20,2,0,0,47026,4
6238,390,0,1,NA,12,1,1,275,50,130,65,15,3,0,0,47026,1
6239,390,0,1,NA,13,1,1,345,30,140,75,5,2,0,0,47026,4
6240,390,0,1,NA,14,1,1,250,50,130,65,10,2,0,0,47026,1
6241,391,1,0,1,NA,1,1,390,30,140,55,5,0,1,1,22468,4
6242,391,1,0,2,NA,1,1,275,45,140,65,15,0,1,1,22468,1
6243,391,0,1,NA,1,1,1,390,40,170,35,5,2,1,1,22468,4
6244,391,0,1,NA,2,1,1,250,50,120,75,5,3,1,1,22468,1
6245,391,0,1,NA,3,1,1,300,30,155,75,25,2,1,1,22468,1
6246,391,0,1,NA,4,1,1,250,40,170,35,25,2,1,1,22468,4
6247,391,0,1,NA,5,1,1,275,30,130,75,25,2,1,1,22468,1
6248,391,0,1,NA,6,1,1,275,45,170,35,10,2,1,1,22468,4
6249,391,0,1,NA,7,1,1,275,50,120,75,15,3,1,1,22468,4
6250,391,0,1,NA,8,1,1,250,45,170,45,20,2,1,1,22468,1
6251,391,0,1,NA,9,1,1,390,35,140,55,10,1,1,1,22468,4
6252,391,0,1,NA,10,1,1,345,35,140,45,25,3,1,1,22468,1
6253,391,0,1,NA,11,1,1,345,45,120,35,5,1,1,1,22468,4
6254,391,0,1,NA,12,1,1,250,50,130,75,15,3,1,1,22468,1
6255,391,0,1,NA,13,1,1,390,30,170,35,25,3,1,1,22468,4
6256,391,0,1,NA,14,1,1,300,45,140,55,10,3,1,1,22468,4
6257,392,1,0,1,NA,1,1,300,40,170,35,25,0,1,0,43826,1
6258,392,1,0,2,NA,1,1,300,40,170,45,5,0,1,0,43826,4
6259,392,0,1,NA,1,1,1,345,40,130,55,20,3,1,0,43826,1
6260,392,0,1,NA,2,1,1,390,35,140,45,20,1,1,0,43826,1
6262,392,0,1,NA,4,1,1,275,40,140,55,20,1,1,0,43826,1
6263,392,0,1,NA,5,1,1,275,45,130,35,15,3,1,0,43826,1
6264,392,0,1,NA,6,1,1,250,50,140,55,25,1,1,0,43826,4
6265,392,0,1,NA,7,1,1,390,30,130,75,10,2,1,0,43826,4
6266,392,0,1,NA,8,1,1,250,35,155,55,20,2,1,0,43826,1
6268,392,0,1,NA,10,1,1,390,30,130,75,10,1,1,0,43826,1
6269,392,0,1,NA,11,1,1,390,35,140,75,20,1,1,0,43826,1
6270,392,0,1,NA,12,1,1,275,50,155,35,20,1,1,0,43826,4
6271,392,0,1,NA,13,1,1,345,45,130,45,10,1,1,0,43826,4
6273,393,1,0,1,NA,1,1,275,45,130,55,20,0,0,1,67391,4
6275,393,0,1,NA,1,1,1,250,45,140,65,20,3,0,1,67391,1
6280,393,0,1,NA,6,1,1,345,40,130,35,20,1,0,1,67391,4
6281,393,0,1,NA,7,1,1,345,35,130,75,15,2,0,1,67391,4
6282,393,0,1,NA,8,1,1,345,45,120,45,5,1,0,1,67391,4
6283,393,0,1,NA,9,1,1,345,30,170,35,15,1,0,1,67391,1
6305,395,1,0,1,NA,1,1,275,50,140,35,15,0,0,0,65699,4
6306,395,1,0,2,NA,1,1,345,30,140,65,20,0,0,0,65699,4
6307,395,0,1,NA,1,1,1,250,45,170,35,25,2,0,0,65699,4
6308,395,0,1,NA,2,1,1,390,40,130,75,15,1,0,0,65699,1
6309,395,0,1,NA,3,1,1,390,40,120,75,20,3,0,0,65699,1
6311,395,0,1,NA,5,1,1,345,30,155,55,20,3,0,0,65699,1
6312,395,0,1,NA,6,1,1,275,40,170,35,25,3,0,0,65699,1
6314,395,0,1,NA,8,1,1,300,50,130,75,5,2,0,0,65699,4
6315,395,0,1,NA,9,1,1,250,30,170,55,20,3,0,0,65699,1
6316,395,0,1,NA,10,1,1,345,35,170,45,5,2,0,0,65699,4
6318,395,0,1,NA,12,1,1,300,45,140,45,10,3,0,0,65699,1
6319,395,0,1,NA,13,1,1,250,50,120,75,10,2,0,0,65699,4
6320,395,0,1,NA,14,1,1,300,35,170,35,25,2,0,0,65699,4
6323,396,0,1,NA,1,1,1,250,30,140,65,15,1,1,0,51611,1
6324,396,0,1,NA,2,1,1,300,35,155,35,15,2,1,0,51611,1
6326,396,0,1,NA,4,1,1,250,50,140,75,10,3,1,0,51611,1
6327,396,0,1,NA,5,1,1,275,35,140,65,20,3,1,0,51611,1
6329,396,0,1,NA,7,1,1,390,35,130,35,10,1,1,0,51611,4
6330,396,0,1,NA,8,1,1,300,40,155,35,5,2,1,0,51611,4
6331,396,0,1,NA,9,1,1,390,30,120,55,15,1,1,0,51611,1
6332,396,0,1,NA,10,1,1,275,40,170,55,25,2,1,0,51611,1
6333,396,0,1,NA,11,1,1,275,50,155,55,15,2,1,0,51611,1
6335,396,0,1,NA,13,1,1,250,50,120,65,10,1,1,0,51611,4
6336,396,0,1,NA,14,1,1,345,40,155,45,5,2,1,0,51611,4
6337,397,1,0,1,NA,1,1,390,35,155,65,15,0,1,0,33557,1
6338,397,1,0,2,NA,1,1,390,30,120,65,15,0,1,0,33557,1
6339,397,0,1,NA,1,1,1,275,50,120,45,5,1,1,0,33557,4
6341,397,0,1,NA,3,1,1,275,45,155,35,5,1,1,0,33557,1
6342,397,0,1,NA,4,1,1,300,45,155,65,20,1,1,0,33557,1
6343,397,0,1,NA,5,1,1,275,40,155,55,5,3,1,0,33557,1
6344,397,0,1,NA,6,1,1,250,50,120,65,20,2,1,0,33557,1
6345,397,0,1,NA,7,1,1,250,45,170,35,15,3,1,0,33557,4
6346,397,0,1,NA,8,1,1,275,40,170,35,15,3,1,0,33557,4
6347,397,0,1,NA,9,1,1,275,30,155,65,25,2,1,0,33557,1
6348,397,0,1,NA,10,1,1,275,50,120,55,5,3,1,0,33557,1
6349,397,0,1,NA,11,1,1,390,35,130,55,15,1,1,0,33557,4
6350,397,0,1,NA,12,1,1,300,45,170,45,5,1,1,0,33557,4
6351,397,0,1,NA,13,1,1,345,30,140,65,15,1,1,0,33557,1
6352,397,0,1,NA,14,1,1,250,40,140,75,20,2,1,0,33557,1
6369,399,1,0,1,NA,1,1,250,45,155,65,15,0,0,1,38567,1
6372,399,0,1,NA,2,1,1,345,45,120,45,5,1,0,1,38567,4
6373,399,0,1,NA,3,1,1,250,45,120,75,5,2,0,1,38567,4
6374,399,0,1,NA,4,1,1,300,45,130,75,15,3,0,1,38567,1
6376,399,0,1,NA,6,1,1,250,45,155,45,20,1,0,1,38567,1
6377,399,0,1,NA,7,1,1,390,40,155,65,25,1,0,1,38567,4
6378,399,0,1,NA,8,1,1,275,40,130,65,20,1,0,1,38567,1
6379,399,0,1,NA,9,1,1,275,50,155,35,10,3,0,1,38567,4
6381,399,0,1,NA,11,1,1,390,35,120,75,15,2,0,1,38567,4
6382,399,0,1,NA,12,1,1,300,35,155,45,20,1,0,1,38567,1
6383,399,0,1,NA,13,1,1,250,50,120,55,25,2,0,1,38567,4
6384,399,0,1,NA,14,1,1,390,35,120,55,10,1,0,1,38567,4
6385,400,1,0,1,NA,1,1,300,45,120,55,5,0,1,0,30211,4
6386,400,1,0,2,NA,1,1,275,50,130,65,15,0,1,0,30211,4
6387,400,0,1,NA,1,1,1,390,35,130,75,25,2,1,0,30211,1
6388,400,0,1,NA,2,1,1,300,30,170,55,25,2,1,0,30211,4
6389,400,0,1,NA,3,1,1,345,45,130,35,5,3,1,0,30211,4
6390,400,0,1,NA,4,1,1,390,35,155,55,15,1,1,0,30211,1
6392,400,0,1,NA,6,1,1,345,30,120,75,10,2,1,0,30211,4
6393,400,0,1,NA,7,1,1,250,50,120,45,20,2,1,0,30211,1
6395,400,0,1,NA,9,1,1,275,50,120,45,15,3,1,0,30211,1
6396,400,0,1,NA,10,1,1,275,50,120,45,20,2,1,0,30211,4
6398,400,0,1,NA,12,1,1,345,30,140,75,5,2,1,0,30211,1
6399,400,0,1,NA,13,1,1,250,50,130,65,10,2,1,0,30211,1
6400,400,0,1,NA,14,1,1,390,35,140,55,5,1,1,0,30211,1
6401,401,1,0,1,NA,1,1,275,45,170,35,10,0,0,0,28703,1
6402,401,1,0,2,NA,1,1,275,45,140,65,15,0,0,0,28703,4
6403,401,0,1,NA,1,1,1,390,40,170,35,5,2,0,0,28703,4
6404,401,0,1,NA,2,1,1,390,30,140,55,5,1,0,0,28703,1
6405,401,0,1,NA,3,1,1,250,50,120,75,5,3,0,0,28703,1
6407,401,0,1,NA,5,1,1,250,40,170,35,25,2,0,0,28703,4
6408,401,0,1,NA,6,1,1,275,30,130,75,25,2,0,0,28703,1
6410,401,0,1,NA,8,1,1,250,45,170,45,20,2,0,0,28703,4
6411,401,0,1,NA,9,1,1,390,35,140,55,10,1,0,0,28703,4
6412,401,0,1,NA,10,1,1,345,35,140,45,25,3,0,0,28703,4
6413,401,0,1,NA,11,1,1,345,45,120,35,5,1,0,0,28703,4
6414,401,0,1,NA,12,1,1,250,50,130,75,15,3,0,0,28703,1
6415,401,0,1,NA,13,1,1,390,30,170,35,25,3,0,0,28703,4
6416,401,0,1,NA,14,1,1,300,45,140,55,10,3,0,0,28703,4
6417,402,1,0,1,NA,1,1,390,30,130,75,10,0,0,0,49091,1
6418,402,1,0,2,NA,1,1,390,30,130,75,10,0,0,0,49091,1
6419,402,0,1,NA,1,1,1,300,40,170,35,25,2,0,0,49091,4
6421,402,0,1,NA,3,1,1,390,35,140,45,20,1,0,0,49091,4
6423,402,0,1,NA,5,1,1,275,40,140,55,20,1,0,0,49091,1
6424,402,0,1,NA,6,1,1,275,45,130,35,15,3,0,0,49091,4
6425,402,0,1,NA,7,1,1,250,50,140,55,25,1,0,0,49091,1
6426,402,0,1,NA,8,1,1,250,35,155,55,20,2,0,0,49091,1
6427,402,0,1,NA,9,1,1,300,35,140,45,20,2,0,0,49091,4
6428,402,0,1,NA,10,1,1,390,35,140,75,20,1,0,0,49091,1
6429,402,0,1,NA,11,1,1,275,50,155,35,20,1,0,0,49091,1
6430,402,0,1,NA,12,1,1,300,40,170,45,5,1,0,0,49091,1
6431,402,0,1,NA,13,1,1,345,45,130,45,10,1,0,0,49091,4
6449,404,1,0,1,NA,1,1,345,40,140,45,10,0,1,0,19093,4
6450,404,1,0,2,NA,1,1,275,50,155,45,10,0,1,0,19093,4
6451,404,0,1,NA,1,1,1,390,35,155,55,15,3,1,0,19093,4
6452,404,0,1,NA,2,1,1,345,40,130,45,10,1,1,0,19093,1
